2.631468863304364803e-02,3.691220588969609251e-01,3.824301430160866877e-01,3.465804422693185005e-01,6.379172352755809738e-01,8.006962754119250070e-01,6.547020128137588380e-01,2.232569748344199745e-01,3.789073505650690787e-01,6.556404323199439554e-01
2.409163240288096919e-01,1.306545435817811907e-01,7.621940912420169800e-01,4.261112138866622878e-01,8.544934104673423958e-01,1.968247052754803494e-01,5.175322329605102079e-01,4.502292400567169395e-01,6.208407129208672881e-01,8.352155449852008973e-01
3.133042528196375853e-01,6.149835659528740672e-01,8.632403291314487692e-01,3.271248444779013553e-01,2.889925306115444514e-01,5.283588476360145947e-01,9.274620491756420115e-01,9.910444903806603367e-01,6.373757142402569631e-01,6.698998377542411120e-01
2.409144645958165021e-01,2.945111476500616998e-02,6.013990307247376599e-01,6.541113133522560297e-01,4.627422339239718463e-01,6.619527242892581098e-01,1.169419595792568156e+00,8.725279457456021071e-01,1.300871673781903048e+00,1.290647787307793504e+00
9.082543164212067976e-01,4.873956281959098691e-01,3.564209309377671664e-01,2.611561401253159609e-02,9.574283944356105636e-01,9.826985346511185604e-01,1.546330002424355365e-01,1.566797145904692545e-01,7.196059728525133758e-01,4.262274400733989665e-01
9.193071971748961735e-01,7.938558658686988290e-01,9.295196379851726753e-01,5.271569427434596999e-02,5.218759439270682643e-01,5.954132119294253123e-02,8.357533496462193900e-01,9.839465874112807153e-02,6.906377925905105020e-02,1.138404127539764943e-01
4.204447374929733972e-01,2.761211297386323427e-01,1.702207126723294106e-01,7.310912387037549198e-01,6.478076721305040531e-01,3.622950804299343019e-01,3.864760710982377834e-01,8.017040913795867585e-01,7.308986211474673977e-01,5.119659286442213020e-01
3.052292903724972417e-01,3.669441367737799053e-01,9.408196327948646909e-01,7.569918940556850107e-01,6.444820204847793166e-01,3.027583206402967297e-01,6.498801758438502718e-01,8.031887844414055122e-01,8.283463653947759076e-01,2.997368283467377603e-01
1.068697551649432365e+00,8.083880044654372377e-01,5.912110918913849877e-01,6.199812798537245317e-01,1.312328378146551122e+00,7.269568656556681940e-01,1.148835704282654691e+00,4.319517648906812668e-01,7.770153530152157373e-01,2.703881530163709246e-01
5.373223543649996436e-01,7.405184513976602600e-01,8.070856619236038698e-01,6.366301722496754412e-01,4.618556957021835441e-02,9.511642191592158957e-01,7.220594057403051380e-01,7.438189198817997116e-01,2.650465159502423118e-01,2.516491759122062577e-01
3.800204600842618241e-01,9.003681135773158317e-01,1.960873038278433400e-01,6.555229927373041887e-01,2.038684668302709335e-01,3.023662632139675344e-01,6.301169142291414005e-01,7.255103767963408945e-01,6.174305106153050726e-01,5.231307191917879962e-01
4.365552196393759354e-01,6.245178303154057531e-01,9.385929544991787887e-01,4.779230757543178054e-01,9.664276164651810497e-01,8.608897301917215472e-01,6.268381185278161238e-01,4.646810901972591168e-01,9.801468791625876920e-01,6.480447657138599382e-01
2.445304167117524630e-01,9.348987477722444650e-01,6.634064595061439640e-02,9.602474707154727840e-01,5.804237026644125663e-01,5.737529611264238216e-01,2.823258467839073749e-02,5.537205722563023347e-01,4.531824745114555464e-01,6.077239021113521877e-01
8.994150080643336098e-01,1.337610568754398432e+00,1.059107214851094714e+00,6.997763755652145479e-01,8.624752362022963803e-01,2.876500731535084898e-01,8.281949356342708235e-01,1.403133378353848437e+00,5.141379866552416855e-01,1.156148698429275923e+00
9.837423156692146620e-01,1.893016073145636913e-02,2.940063436962154775e-01,3.757543223994892490e-01,4.084087792210348011e-01,4.343579619702833128e-01,8.261839201127469945e-01,1.079435032208783118e-01,9.808961974659652361e-01,6.778502677776232499e-02
9.331566321847096779e-01,7.746775651762445314e-01,4.761767378778610782e-01,4.057606838559605356e-01,1.001666603100245245e-01,7.160413076131848520e-01,3.235795258540824504e-01,3.653273511849697286e-02,4.843039204062351555e-01,1.060131040880749609e-01
1.003090803747212822e+00,4.278214654254408611e-01,1.276556818043327990e+00,1.294017264665443534e+00,3.087414251689042932e-01,5.001613139788597673e-01,8.276310304361461645e-01,4.344397611385935054e-01,7.050010271389176575e-01,8.102186245290325939e-01
3.356623716769043808e-01,9.479159444636113818e-01,8.891383926406707383e-01,9.330175174373672720e-01,5.492111164887326646e-01,9.490221512315376584e-01,5.301640993172245242e-01,4.691800703161427277e-01,2.889426157014678420e-01,9.532302224835605964e-01
5.720619976858135614e-01,4.380398111178388509e-01,6.099943161150120918e-01,9.984734653509250712e-01,9.441248283342775771e-01,9.657978226558076029e-01,2.362360545735305850e-01,8.637120730401075530e-01,8.390281443076890167e-01,6.712618016407218002e-01
5.187395820913950351e-01,5.678526172559097418e-01,8.823951879129119380e-01,7.814283418165409723e-01,4.982604383127233749e-01,9.831107389001769725e-02,7.862654501543220320e-01,6.974648115575303731e-01,9.913094652367409054e-01,8.010160434150865871e-01
3.783717160078108321e-01,8.786381970642787032e-01,6.030630026593973847e-01,9.845975382557538014e-01,7.097068661288559177e-01,7.793061066327429121e-01,3.716504313699033890e-01,4.632671969398061140e-02,5.500455157109807036e-02,5.782487508781473107e-01
2.459216857502395381e-01,7.314043192904640112e-01,1.077665307191861266e-01,1.308070131324633678e+00,3.414625847759984456e-01,8.011209017388547515e-01,8.792506416382869228e-01,4.534960315993433744e-01,1.377025187473908785e+00,1.063528978867868569e+00
5.682021069994057649e-01,2.183469894199852046e-02,6.750595387842959205e-01,6.778853346210711450e-02,5.477718680397646311e-01,3.479464722087158846e-01,3.092684622887864609e-02,2.257838834920566917e-02,8.964941422810638327e-01,6.698377502624185409e-01
4.761625620967225303e-01,2.038549610144602675e-01,1.033215341169302137e+00,1.634098585210478349e-01,4.529598419904261597e-01,4.078343916790440615e-01,2.328919672541736596e-01,8.606344151209482929e-01,1.010438177871312071e+00,5.945942016612744130e-01
4.271263921622784898e-01,6.341161165519411114e-01,1.213419959089502731e+00,1.099298054013041481e-01,9.462967072164583104e-01,8.600870329478209619e-01,4.556297249132682525e-01,6.383469740580578478e-01,7.210883769979707925e-01,1.255566903125402867e+00
9.249890440404697767e-01,4.063170188225817547e-02,7.473592885318048884e-01,9.509163816167476302e-02,2.512934266896572622e-01,5.216889635356987132e-01,9.844035550722334271e-01,1.487148297345196601e-01,8.740653811984168131e-01,9.411808395065370814e-01
1.255284984003248949e+00,4.193395042168900910e-01,9.131122030903271458e-01,1.327997226289628685e+00,3.037352263499303873e-01,1.981678472433748284e-01,5.153858144243597117e-01,9.487899553296037514e-01,1.442308306561617792e+00,5.116228300015296382e-01
1.379234282866307337e+00,1.271030456524679941e+00,1.050891355910542391e+00,6.588794978714842543e-01,7.997812907547070527e-01,8.456274546734119379e-01,9.603152499136109466e-01,8.724499867077496473e-01,1.320345710832843800e+00,5.510353331574704416e-01
2.688661931078062395e-01,9.324850385566298971e-01,9.098025220917888012e-01,3.537846607641507157e-01,6.756976598820628732e-01,7.863121118774962781e-01,1.122367054992392532e-01,6.129811318703073386e-01,3.964626202899549368e-01,8.370214817132699547e-01
8.105564371101137144e-02,5.970700417543729488e-01,1.500034093411692915e-01,5.690684498564858584e-01,1.307157665878779795e-01,8.995323790884596216e-01,9.573431852536034015e-01,7.743051604976237678e-01,1.705085637528669373e-02,9.841685865370854991e-01
1.089229821063041115e+00,6.289623648743503104e-01,3.595169642082686745e-01,4.797896153382721907e-01,1.078364637838620022e+00,6.961196937433602461e-01,4.960661504096411378e-01,6.729599851186433002e-01,9.047047828994685403e-01,5.318499012644324342e-01
8.964524498983996725e-01,3.585717353311982936e-01,1.245921981343030005e+00,6.144298768223847018e-01,1.452949234062673067e+00,8.754426208977070800e-01,7.857574082527088999e-01,5.964052143484812607e-01,1.176608931567551197e+00,4.285337346208351605e-01
1.123004541468227702e+00,6.314125472057205979e-01,7.170455787961305116e-01,1.064319471226006009e+00,6.432558218821363694e-01,3.114399004216652500e-01,6.821617142064623218e-01,9.893245434832761420e-01,1.984483931310475624e-01,3.414134584232653147e-01
6.826758053605324061e-01,1.012137533876313000e+00,9.382122464887638902e-01,6.761997503771519646e-01,1.161657564598211012e+00,6.617483748828809631e-01,6.270858429887307128e-01,7.676843656898469925e-01,6.340737063600787593e-01,9.541517432328414650e-01
6.451026610866398281e-01,5.454723109724612939e-01,6.597896194832173489e-01,8.496051956892585189e-01,8.886564635695562986e-01,8.297934952574347323e-01,1.390954945368670925e-01,3.669272685983988591e-01,2.671101482833529994e-01,1.825270874176111446e-01
7.811750172777274237e-01,1.649850978184642658e-01,4.280571433162895234e-01,1.453435927324500110e-01,4.422612127505999302e-01,4.566592849769406381e-01,6.319404060239478538e-01,4.252039279262448401e-01,1.550851017762593376e-01,1.330009407354981743e-01
7.903496793904298823e-01,1.059929030672034811e+00,1.141617814415574861e+00,1.040493865527408079e+00,2.963546413238728472e-01,7.947816871165308550e-01,5.669479748481431880e-01,9.500330670627707974e-01,1.016139451832022589e+00,7.017529594085321065e-01
5.793297609672564130e-01,4.298446395946491361e-01,7.888975484573801378e-01,1.782252771252182955e-01,4.061590901399292353e-02,4.430261132322477202e-03,3.825953655142363408e-01,3.942298759262854446e-01,2.573053816190757903e-01,8.263475362760983600e-01
3.507324666440195804e-01,1.551078240643899431e-01,5.473133163442098770e-01,6.625832938433708907e-01,2.126508249215779411e-01,6.042011479594222578e-02,3.949328438256242135e-01,6.250302240731437919e-01,6.353699521814673012e-01,4.994861603799867211e-01
9.120338218632977334e-01,5.707114042575877066e-01,6.331817252900538984e-01,7.958685240946185013e-01,5.602553918736429273e-01,3.903467937049076575e-01,5.754999375255644978e-01,2.440958361338313454e-01,3.717236842621354231e-01,6.130439359947900124e-01
4.108535159370452217e-02,6.955168810289841241e-01,1.258117751547238594e-02,6.170590823697920113e-01,6.837275119591035288e-02,6.305401164338630959e-01,6.982715560499819230e-01,5.060943267726619732e-01,7.719255446936422738e-01,3.821216933098734447e-01
9.717095310393799590e-01,2.433069916228234320e-01,5.164470333367277011e-02,5.508756885258212499e-01,6.136733757693919600e-01,9.851751483728432568e-02,9.634699522590099985e-01,8.853359895972766624e-01,1.604681238486335149e-01,1.578659872377723428e-01
1.024961980316796417e-01,9.510309480368523971e-01,9.701781277632839373e-01,8.877541925284508917e-01,1.193644588745380375e+00,9.555135639400238468e-01,7.184776064695896913e-02,6.056102808983141461e-01,4.726827281005026027e-01,1.226970044634262624e+00
4.923973659662855273e-01,1.054962924371548816e+00,2.950754618323129796e-01,1.122622354113106624e+00,9.695910855020076768e-01,3.973735496674249412e-01,8.180650397971389598e-01,1.035092938036896726e+00,8.455661823013107536e-01,1.168027050400151978e+00
5.621764812771050668e-01,8.702754972787672960e-01,5.394509915882388373e-01,9.183262373143484814e-01,6.579619870856860953e-01,3.193954575390565154e-01,6.003532237667118521e-01,1.135054267565170916e-01,4.653190342582659289e-01,5.028120171391670112e-02
8.197830867612814210e-01,7.774090234373863817e-01,3.613078493429264237e-01,6.158264735631167053e-01,5.006260651963976294e-01,6.898900979212569951e-01,8.120969404875272302e-01,4.976122779391763395e-01,4.985580637779493673e-01,2.705444818255240413e-01
1.272235268100155858e+00,1.224889066960541006e+00,6.488432901372211958e-01,4.361229036302582962e-01,1.240848744567123241e+00,6.313155918499566699e-01,3.094291997676448802e-01,2.851165631910431153e-01,4.923281915204914538e-01,5.061070114573675838e-01
5.343218684181173517e-01,2.065197488376624424e-02,4.916481292657204349e-01,9.466665001606713314e-01,4.057289947355523507e-01,5.144018623060749862e-01,2.719319197212289874e-01,4.391758884148949660e-01,1.347441719534427929e-01,2.460715200600734898e-01
7.738602807116841120e-01,1.794814632841430502e-01,1.997090261750655849e-03,7.863172981150351459e-01,7.178443882017015998e-02,4.338087155060732503e-01,8.562882758096584945e-01,6.851481767190711336e-01,3.645490510586729682e-01,5.676283565882253024e-01
2.431546421406857172e-01,3.052348139995949561e-01,4.496137572158453999e-01,1.935431936697198374e-01,2.124084926556888409e-01,4.399927819126194795e-01,1.738222168494696351e-02,4.423787799164136114e-02,4.719466981388735771e-01,4.174369632654311157e-01
1.349724336202944297e-01,3.525315003200152342e-01,5.217129171076382299e-01,7.711818936715320039e-01,5.828371474789324491e-01,3.926791364616519786e-01,1.104274329756520512e-01,9.240001753175179910e-01,9.624876224653298173e-01,1.635021390865055713e-01
5.064610398288232895e-01,5.100871037659112650e-01,7.559405746224152622e-01,1.358994522764935819e+00,8.971084984442885268e-01,5.842577321850532801e-01,7.778209961082374058e-01,3.407973570532887297e-01,1.337191958470181019e+00,7.323529024279831212e-01
1.084512340661114571e-01,7.979580854226178133e-01,1.364531800297374975e-02,3.791765041779260326e-01,5.580262061743568314e-01,1.435805187986471942e-03,6.908006508674897628e-01,5.461118587882053399e-01,5.627602648048380951e-01,9.393350182726761810e-01
3.885490695790413396e-01,3.391034225673006386e-01,5.689128765722398784e-01,6.412211710928517050e-02,2.756021841171308884e-01,7.766185412900631357e-01,4.915892019734039442e-01,1.337462867389400678e-01,3.655465779421630534e-01,3.189114532159461612e-01
8.060482123074173000e-01,3.247659183230364732e-01,8.763931584485318282e-02,7.612865043436966017e-01,8.008724444326525971e-01,2.244514347340745841e-01,8.190855972332297119e-01,8.895966914003127224e-01,7.069531144089103991e-01,1.091719887875252093e-01
9.106278579138675777e-01,8.206661585294203753e-01,2.095655523487358063e-01,3.917716548701069557e-01,1.045179551151244723e+00,2.551831110231590483e-01,9.047284710418783682e-01,1.364687762873708854e+00,1.984480074761036938e-01,5.397237545157076433e-01
6.040955153909550734e-01,2.570024377185475828e-02,3.723137925100534762e-01,4.519347973135291463e-01,9.817985247062483989e-01,3.082421240976924715e-01,4.301366783902247359e-01,7.092544944130473317e-01,7.061755705918038029e-01,5.352956359853189294e-02
6.982360765156355731e-01,9.029751621516528548e-01,6.295400907256898382e-02,6.682807717773024958e-01,7.834184857716650630e-01,4.006636870625140956e-01,4.400256321542830307e-01,1.800817113711724593e-01,3.880589821637023817e-01,6.884818145726372407e-01
4.548085613063391763e-01,6.029363297564265256e-01,5.887688057665179109e-01,5.344402968632870898e-01,9.479700391500130996e-01,8.900784133743564475e-01,9.684775002965855251e-01,3.846926594468647043e-01,6.585905426650623395e-01,9.958391374873065693e-01
8.446197703981020988e-01,1.249079818026253896e+00,3.198248330225668679e-01,3.960364817569398954e-01,9.579495988075075186e-01,3.967452677951812667e-01,1.061785978550048304e-01,1.220991635634480321e+00,7.940332025518708203e-01,3.499978600828995146e-01
7.739590552025971126e-01,1.475848453425008255e-01,8.872600414758210485e-01,4.136416236371885935e-01,1.371511930074635344e-01,8.568529016373831464e-01,1.727220561506446206e-01,1.072145855267570003e+00,8.684487637490672096e-01,1.038258521379644694e+00
2.751778162522163784e-01,1.476450941133643502e+00,9.921329476763058874e-01,8.621403826314442131e-01,6.415362479567146003e-01,2.303074634879369587e-01,5.839644739931717510e-01,5.048635961908551906e-01,1.367261665483135769e+00,6.923364778159524224e-03
1.026417686582896227e+00,9.866741885672420942e-01,9.113577924236091476e-01,1.723111813303698781e-01,8.981969733454087113e-01,1.278642561802934674e+00,6.234348306731973821e-01,3.342818887911424564e-01,1.311486672720116653e+00,1.157431453911259789e+00
9.980166020434045882e-01,8.500371868909442075e-01,5.475647159178218537e-01,3.168968058578600089e-01,1.119370158908466584e+00,1.377359391691396873e+00,1.107810246472688220e+00,8.958078066465491318e-01,4.044510357003649470e-01,8.298538536524887599e-01
3.134982961306688187e-01,2.005529282490869925e-02,3.777996728250446745e-01,8.753602552818102733e-01,4.442691642450675715e-01,7.292656337317424686e-01,4.640370747408903984e-01,7.966021800067948355e-01,1.195924668890345766e-01,2.330072013251660579e-01
5.056750507477680845e-01,5.432690012436578453e-01,1.091498691020079459e+00,4.718983680284804527e-01,3.063310866112991526e-01,7.536028424139671333e-01,1.053496415153243992e+00,1.252210772266354244e+00,6.744143126415784728e-01,1.226591002525194263e+00
9.590111180297582472e-01,8.213304642179589665e-01,8.406551346318813511e-02,8.618421075129503173e-01,7.979446602845079450e-01,4.565704199819513587e-01,5.124795263004352508e-01,7.031499184572684857e-01,3.156890468542344896e-01,1.802212678762320497e-01
5.311238299351896952e-01,1.232995067498125152e+00,8.466986303693935234e-01,1.282959767239887583e+00,5.308500140745341378e-01,7.198087083270380271e-01,1.376907313598813909e+00,1.232560023336174204e+00,5.083788763032957014e-01,6.900099011536373617e-01
1.046629994141123676e+00,6.092807294125550666e-01,3.870706659568734498e-01,9.988329936637747597e-01,5.840071947090206272e-01,9.082889828516998998e-01,9.564112002197733275e-02,3.701046854661663721e-01,4.667951210658495831e-01,4.357122435714086417e-01
8.106342871220200141e-01,1.275781195086558517e+00,5.364083165338372483e-01,6.072554629204371945e-01,1.479415347171103567e-01,1.361352886677630547e+00,5.679353017481061361e-01,7.270396705661769099e-01,7.999271821254263504e-01,1.329035337023296348e+00
4.099180647360531893e-01,5.277654888939344868e-01,5.955334708690079859e-01,2.804509505218979459e-01,3.580432888736467811e-01,7.409396391846974073e-01,1.616741944996816782e-01,9.168445354866767705e-01,3.974489977762230009e-02,7.688682158706968695e-01
2.268031846192286594e-01,3.147732421389939916e-01,9.725285636150116098e-01,2.576514672350653790e-01,4.127723735826815399e-01,6.447498803134104062e-01,6.362123444761222935e-01,8.482382275923848747e-01,4.830120193390554095e-01,5.786380749600470441e-01
1.203454034024368235e-01,7.527118643790663421e-01,1.334651347871126381e-01,6.154155332283518520e-01,5.505192358103279116e-01,1.766466298764044485e-01,3.841338446684168240e-01,4.114928448761265845e-01,5.808530422538938920e-01,7.794093619427696629e-01
7.737338924993617528e-01,5.935674923145233262e-01,2.223532932084903435e-01,2.641291027181508211e-02,9.688929655244176153e-01,7.499986890818512997e-01,1.077580443306334734e+00,6.410828420610545919e-01,5.194639334270483300e-01,7.519780713933796878e-01
2.320829895377511387e-01,3.861639157431620561e-01,3.192203579170921346e-01,5.233526073708949511e-01,3.770887745200112162e-01,8.676775959513032266e-01,3.742997777859486952e-01,6.802801619937883792e-01,8.703666437895799524e-01,7.485613130601169729e-01
7.475848585350690634e-01,5.816424521855464436e-01,5.741839469055279865e-01,3.513129621057768937e-01,7.909097128030776469e-01,1.561913098148295376e-01,2.492103013181334870e-01,2.900192907850744906e-01,7.656758366320455256e-01,4.057988247051491637e-01
7.024687124950319550e-01,4.450162307194899247e-01,1.128971799286677902e+00,3.365995914081614804e-01,6.372360449551963679e-01,1.010198038901295226e+00,5.950000917524258526e-01,1.922655939860967722e-01,7.513056053710198690e-01,4.556728618572229439e-01
1.033601706288082900e+00,5.623638213896926530e-01,7.701509419655252486e-01,9.925131044951964743e-01,1.439139463832710630e+00,7.825852488540641083e-01,5.216043931140695866e-01,8.268267557438397919e-01,1.370324887434866801e+00,1.041113319010789295e+00
3.099126952660732903e-01,1.037572513750124603e+00,1.997311613455280965e-01,5.729289204846708117e-01,1.007843862749135733e+00,5.951586796003768276e-01,8.247471939163670829e-01,1.088109606824430475e+00,1.070950966050433717e+00,9.777667359471686748e-01
4.606222100752212500e-01,1.117380678866331856e+00,4.134765600615620262e-01,7.131620254314594565e-01,1.372442978021639837e+00,1.184366537722335133e+00,5.997812222007237182e-01,9.484211607084437334e-01,9.670461861236342438e-01,1.061846733578620805e+00
2.712543153969272369e-01,3.112144377717473986e-01,4.979932204279414742e-01,3.408891382301862949e-01,3.110596959049878318e-01,3.625541421393121411e-01,5.447769529956514312e-03,2.026903423709658369e-02,7.850356053446937432e-01,8.873197006003639142e-01
1.338340951484302543e+00,1.254363961162290986e+00,1.106350835235893504e+00,4.271705828342282629e-01,5.202373319183355438e-01,7.767877389254304044e-01,5.206165317195594611e-01,3.352375655939382471e-01,5.152022027359085543e-01,8.666190681326002565e-01
4.137076756119208998e-01,3.331568187509865719e-01,5.939507004876187768e-02,5.777749160279167517e-01,9.145109482913831300e-01,1.418748926190362969e-01,4.988149889696645856e-01,4.448437815145137586e-01,1.697303032344672502e-01,8.760692422085946118e-01
8.291952733807816944e-01,3.645021750293986895e-01,1.173026627597627991e+00,7.072909667214686280e-01,4.984074374997463086e-01,8.933132676016910523e-01,1.070599521285579891e+00,1.226273151312887055e+00,7.122611085026553379e-01,1.392890682294093629e+00
7.131335022237018650e-01,3.624251065411482342e-01,2.366701446294077193e-01,6.379032717805873665e-01,1.049933708704609003e-01,1.920915162401704013e-02,3.541229209011684809e-01,4.411460478871606083e-01,9.363343022499116541e-01,1.988847342802102514e-02
3.257050530791443244e-01,3.942304591007448900e-01,1.072435924886687042e+00,1.185131313188052982e+00,9.695712185981684161e-01,3.772476188568840705e-01,1.421174049671971806e+00,6.472997586444333429e-01,6.220662424989704675e-01,4.629438264459975749e-01
7.513653657597875180e-01,7.720462152102123277e-01,3.667353565067816845e-01,9.886166305211210314e-01,1.258609478331806919e-01,5.086284190877460309e-01,2.171225790916889720e-01,2.827865315486551845e-01,2.347820089258191301e-01,5.022197701450070717e-03
3.805022194226206356e-01,5.757910773303305252e-01,4.360610876886624743e-01,3.006045391800410416e-01,9.292865597167160319e-01,8.111908589390898205e-01,9.624874879886168300e-01,4.819052614451458938e-01,2.212435910413584894e-01,6.768038070340283152e-01
5.159677301756787626e-01,2.673241534410493170e-01,9.634546056406830816e-01,6.891442502023901184e-01,6.980968596256335035e-01,2.998576545927670312e-01,6.500948917119896420e-01,5.296880377187255240e-01,9.102177768335831809e-01,2.193547884579700735e-01
9.354705398412264117e-01,5.865718616427191279e-01,8.483791318978566309e-01,8.752471416142288962e-01,5.868322181215135380e-01,1.012421832761547513e+00,1.033429273417720839e+00,3.320951897610411874e-01,1.325982554274093284e+00,3.630964668098697889e-01
7.552392218952982406e-01,1.074284519085899614e-02,2.122014833611169937e-01,9.853874081271826180e-01,6.464540876886584186e-01,6.086927272580704429e-01,7.418236357575754836e-01,8.986086139488628222e-01,4.155052604871967148e-01,1.382709662244878679e-01
1.312758062444615348e+00,9.383135097542971703e-01,1.028672424284728493e+00,3.382491675305519530e-01,6.686037726873435005e-01,1.406092825942504732e+00,7.705341051593157520e-01,6.462560123280209901e-01,3.397875000581602745e-01,6.717152814745834810e-01
1.735265476007411545e-01,3.420546303437720370e-01,9.544185544689878231e-01,5.592615863249754682e-01,2.174384376151279330e-01,5.245579147509595863e-01,5.250057231455006468e-01,1.144642675188084491e-01,6.666860507325720331e-01,2.212746742338878025e-01
4.767139376999121048e-01,2.893464132217649087e-01,4.521170721842996398e-01,7.061426085687694254e-02,1.477952848229163729e-01,8.498522723274032353e-01,8.432650411042755811e-01,6.324405466262660314e-01,1.438586015670830776e-01,3.662805525181695998e-01
3.437558400938039993e-01,1.456776502900493098e-01,1.931222353174610884e-02,7.495084342002322764e-01,7.743136464044407807e-01,7.877546973553876120e-01,6.261549550588985102e-01,4.367800797290048997e-01,5.267984595366792533e-01,5.439374059631985059e-01
8.778739701183247979e-01,7.489796830220528667e-01,9.954877525462724197e-01,8.225818632139558773e-02,6.647152119934854886e-01,7.395047373586000061e-01,1.113364896086124212e-01,5.139236341354723736e-01,3.361126417715232240e-02,3.615323447104389354e-01
3.024471192508668693e-01,4.618837266948476183e-01,1.412774480650468290e+00,1.021638009278648340e+00,6.486180260350107307e-01,5.249554963352418557e-01,9.732329274977618017e-01,7.911007683688746628e-01,5.890011853345121784e-01,8.690723883354665169e-01
4.523752182789068099e-01,6.018556325493100712e-01,2.649352369515153294e-01,2.725908834048325069e-01,5.941155974084537661e-01,1.321870908849194226e-01,3.567448380570523714e-01,4.789582746547486058e-01,7.608649118589999594e-01,5.337525627262935668e-01
4.527892639807281072e-01,9.242984304400427842e-01,5.012734114534115326e-01,6.722803263243350980e-01,1.369288108186722086e+00,6.589864443931834348e-01,3.280711888659935127e-01,1.114018311772933201e+00,3.653585331667623115e-01,5.964024552392048761e-01
4.309639731079495384e-01,7.611565897235366140e-01,1.481779519469100581e+00,8.737809751963641069e-01,2.832792772888778621e-01,7.258342073919366033e-01,9.607230113962433871e-01,1.065591196816021213e+00,1.076378287832261860e+00,7.034649258886884748e-01
5.826673295997362167e-01,3.208907329358421379e-01,5.068813424830225234e-01,4.680919819191727838e-01,8.253438739894054521e-01,3.799590103179750766e-02,7.582569206277429696e-01,8.213541933274182139e-01,5.672807886221339357e-01,9.665842946675453629e-01
